"CRN","TRAILER_PARTIAL_VIN","TRL_SEQ_NUM","TRL_VEH_REG_STATE","TRL_VEH_TAG_NUM","TRL_VEH_TAG_YR","TRL_VEH_TYPE_CD","UNIT_NUM"
"2015096538","","0","KS","476915","2016","7","1"
"2015050849","","0","PA","P8846","2015","1","2"
"2015082758","","0","","","","7","1"
"2015126246","","0","WI","699010","2016","7","2"
"2015002647","","0","KY","52533T","","7","1"
"2015038300","","0","","","","1","2"
"2015039867","","0","","","","1","1"
"2015038793","","0","PA","YWG3159","2015","1","2"
"2015102927","","0","PA","EZT2687","2015","1","3"
"2015096447","","0","","","","2","2"
"2015096723","","0","PA","PT7178S","2015","1","1"
"2015005313","","0","OH","TDL9504","2015","6","1"
"2015075176","","0","PA","PT3531W","15","7","1"
"2015117291","","0","PA","XFB0818","2016","3","2"
"2015108349","","0","PA","XHD0321","2016","3","1"
"2015051747","","0","ME","167751B","2016","7","3"
"2015099247","","0","ZZ","UNKNOWN","2099","7","1"
"2015095263","","0","TX","002B282","2016","6","1"
"2015089845","","0","IL","472219ST","2016","7","2"
"2015035548","","0","PA","","","1","1"
"2015033567","","0","PA","PT1985R","2015","7","2"
"2015076783","","0","PA","GHT0250","2005","1","1"
"2015072766","","0","FL","4173EL","2015","6","2"
"2015087687","","0","OR","XJP8482","","3","2"
"2015126487","","0","PA","HZX4543","2016","1","2"
"2015084323","","0","IN","SP 683 SMS","2016","7","1"
"2015054250","","0","","","","9","1"
"2015092834","","0","PA","","","2","1"
"2015056323","","0","IN","P219499","2015","6","4"
"2015076711","","0","OK","G195GG","2016","6","2"
"2015032795","","0","PA","PT3395V","9999","7","2"
"2015078579","","0","IL","514400ST","15","6","1"
"2015075065","","0","ME","19TLR9456A","","7","1"
"2015050680","","0","PA","XDD8768","2015","3","1"
"2015064453","","0","PA","","","1","1"
"2015005657","","0","PA","PT7897G","2015","7","1"
"2015000471","","0","PA","","","1","1"
"2015024395","","0","OK","3036EX","2014","7","1"
"2015080916","","0","ZZ","U297057","2015","6","2"
"2015080916","","0","PA","XFB7871","2015","3","3"
"2015089393","","0","NC","","","1","2"
"2015041635","","0","IN","E612135","2015","7","1"
"2015129435","","0","IL","461196ST","2016","7","1"
"2015071415","","0","PA","PT7078V","","7","1"
"2015134099","","0","PA","XJP8309","2020","6","1"
"2015101559","","0","PA","HXB9641","16","3","2"
"2015110142","","0","IN","P391854","2016","6","1"
"2015094273","","0","PA","XJE3804","1999","8","1"
"2015099941","","0","","","","1","2"
"2015015936","","0","ZZ","UNKNOWN","2015","7","2"
"2015013782","","0","ZZ","999999","2099","7","1"
"2015127056","","0","OK","2205JR","2015","7","2"
"2015011249","","0","OH","TPB8022","2015","7","2"
"2015055953","","0","IL","T409709","2015","7","1"
"2015019140","","0","PA","XR48075","1994","3","4"
"2015095265","","0","ME","1962083","2016","7","1"
"2015003640","","0","ZZ","UNKNOWN","2015","7","1"
"2015093721","","0","PA","YXE9136","2016","1","1"
"2015050231","","0","IL","T461099","2016","7","1"
"2015071742","","0","IL","T470836","","7","2"
"2015060488","","0","PA","XJF3833","2015","6","1"
"2015034035","","0","PA","","","1","1"
"2015090701","","0","","","","9","1"
"2015068220","","0","PA","XM36695","2015","6","1"
"2015087405","","0","VA","469-634TL","2015","6","1"
"2015075525","","0","PA","XZ91497","2015","3","1"
"2015001460","","0","ZZ","","","7","1"
"2015032770","","0","IN","P316131","2015","7","2"
"2017012787","","0","PA","PT7904E","1997","7","1"
"2015023229","","0","ZZ","99999","2015","7","2"
"2015104769","","0","PA","XV65732","2015","8","1"
"2015008634","","0","","","","7","2"
"2015005839","","0","PA","XJA1866","2015","4","1"
"2016001121","","0","TN","U515174","2016","7","1"
"2015032108","","0","PA","JHE6594","2016","1","1"
"2015132533","","0","PA","JVB5001","2016","1","2"
"2015132533","","0","","JWN8283","2016","1","3"
"2015050213","","0","NY","AU15230","2015","5","1"
"2015073982","","0","PA","XJH1788","2016","6","1"
"2015132729","","0","MI","OJAL5","2016","1","5"
"2015034864","","0","PA","PT7838K","2015","7","1"
"2015074885","","0","PA","","","","2"
"2015043016","","0","PA","XGZ5889","2018","6","2"
"2015051364","","0","PA","XGM5120","2011","3","1"
"2015127042","","0","ME","2210656","2022","7","1"
"2015074686","","0","PA","XHP9078","15","6","5"
"2015089618","","0","PA","XHS1719","2015","3","1"
"2015090615","","0","TX","030C907","2006","7","1"
"2015048696","","0","TN","U444985","2016","7","1"
"2015049687","","0","","","","3","2"
"2015050613","","0","OH","TLV1779","1995","7","2"
"2015086522","","0","PA","XCE4857","2000","3","2"
"2015034599","","0","PA","","","1","1"
"2015038274","","0","TX","Y98111","2015","7","1"
"2015104825","","0","OK","3862GS","2016","7","2"
"2015051885","","0","PA","XJK8785","16","3","2"
"2015046707","","0","PA","GHN6503","2006","1","1"
"2015046707","","0","PA","FHM5598","2003","1","2"
"2015095136","","0","IL","305195ST","","7","1"
"2015047273","","0","PA","XHW2347","2016","7","2"
"2015071347","","0","ZZ","","9999","6","2"
"2015008939","","0","GA","LE5384I","9999","7","1"
"2015127519","","0","CA","4EN2066","2019","6","1"
"2015133607","","0","ID","","","6","1"
"2015027893","","0","GA","LE6862G","2013","7","1"
"2015076389","","0","","","","2","2"
"2015134379","","0","ZZ","UNK","2000","7","2"
"2015121587","","0","PA","PT3788Y","2015","3","2"
"2015119758","","0","FL","EHWK72","2016","6","2"
"2015071435","","0","MI","D032829","2015","7","2"
"2015041227","","0","TN","T851648","9999","7","1"
"2015041210","","0","PA","AG07123","15","7","1"
"2015070806","","0","PA","PT7850K","","7","1"
"2015096687","","0","PA","TRAILER","2015","7","1"
"2015105427","","0","OK","5172LJ","2015","7","1"
"2015028182","","0","ZF","1554625","9999","7","2"
"2015010825","","0","NJ","TLK30D","2016","7","1"
"2015109833","","0","PA","GMD2168","15","1","1"
"2015023121","","0","ZG","8738986","","7","2"
"2015052229","","0","NJ","T21K5C","2016","7","1"
"2015084076","","0","PA","XFM2635","2016","6","2"
"2015130629","","0","MI","D039566","2016","7","1"
"2015122566","","0","MS","079658A","2016","7","1"
"2015036012","","0","","","","7","1"
"2015062149","","0","PA","XJK7300","2016","6","2"
"2015053388","","0","PA","PT4652X","2015","7","1"
"2015117176","","0","PA","","","6","2"
"2015127804","","0","GA","IC7Z33","2016","7","2"
"2015118988","","0","","","","7","5"
"2015023482","","0","IN","SF366AAN","2015","7","1"
"2015108784","","0","","","","9","2"
"2015093456","","0","PA","AG08220","2005","7","2"
"2015037305","","0","PA","DFT1784","2007","1","2"
"2015037305","","0","WV","9XA623","","","3"
"2015008750","","0","PA","JPF4648","2015","1","2"
"2015111408","","0","PA","JMK6883","2016","1","2"
"2015008339","","0","ME","A844925","2015","7","1"
"2015008339","","0","PA","PT8893J","","7","2"
"2015062288","","0","PA","XGZ1742","2015","3","3"
"2015102023","","0","ON","K5588K","9999","7","1"
"2015039372","","0","PA","GNX4803","2015","1","1"
"2015083912","","0","PA","XHZ2804","2016","6","2"
"2015123361","","0","OK","6653LG","2016","7","1"
"2015126585","","0","IN","P83438","2015","7","2"
"2015047857","","0","PA","XHJ1628","2015","3","2"
"2015048150","","0","VT","","","","2"
"2015121475","","0","","","","1","1"
"2015121475","","0","IA","TD9601","2016","7","2"
"2015015010","","0","","","","7","2"
"2015093874","","0","PA","PT5197V","2015","7","1"
"2015063417","","0","ZZ","","","6","1"
"2015029214","","0","TN","T985864","1994","6","1"
"2015047305","","0","PA","XFZ5405","2015","7","1"
"2015054739","","0","","","","6","1"
"2015075568","","0","CA","4JN7042","2015","7","2"
"2015126577","","0","PA","XBL5394","2015","8","1"
"2015091900","","0","PA","PT9730X","2099","7","1"
"2015084801","","0","","","","1","1"
"2015047304","","0","WI","629390","2016","7","1"
"2015041655","","0","PA","PT2984N","16","6","2"
"2015069593","","0","","","","7","2"
"2015120235","","0","PA","PT0055W","2015","7","1"
"2015019562","","0","PA","MG1358G","","6","2"
"2015084779","","0","IL","362298ST","2008","7","1"
"2015014964","","0","OH","TQF5768","2015","3","2"
"2015039262","","0","TN","T320896","2000","7","1"
"2015043464","","0","","","","1","1"
"2015131017","","0","ZG","","","7","2"
"2015041549","","0","TN","T717831","2012","7","1"
"2015032850","","0","PA","PT16752","2015","7","3"
"2015120829","","0","OK","7695KS","2016","7","1"
"2015089835","","0","LA","L785968","2018","6","2"
"2015133609","","0","ME","163344C","2015","7","1"
"2015062190","","0","IN","564TLR34","2015","8","1"
"2015100706","","0","PA","","2015","3","1"
"2015047009","","0","","","","7","2"
"2015024475","","0","ZZ","99999","2099","7","1"
"2015044682","","0","PA","PT6254B","9999","7","1"
"2015037157","","0","OH","TMT4565","2015","6","2"
"2015072671","","0","ME","1979419","2015","7","2"
"2015025486","","0","PA","XJD9270","2015","7","1"
"2015037732","","0","IN","P383729","2015","7","1"
"2015124678","","0","PA","GYV6949","2016","1","2"
"2015088069","","0","PA","PT4393H","2015","7","2"
"2015074660","","0","ME","168001C","2015","7","1"
"2015082387","","0","PA","PT7209T","2015","6","2"
"2015022284","","0","","","","1","1"
"2015022284","","0","","","","1","2"
"2015083884","","0","","","","1","2"
"2015121923","","0","PA","XHW4849","2014","6","1"
"2015117434","","0","IN","P403762","2099","7","2"
"2015114998","","0","","","","1","1"
"2015121648","","0","PA","XP68262","2015","7","1"
"2015023290","","0","OK","8393JX","2015","6","1"
"2015068953","","0","IL","535776ST","2015","6","1"
"2015034038","","0","TN","U467551","2015","7","1"
