"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2017037873","02","1","2242 CALIFORNIA AVE","","PITTSBURGH","PA","15212","CARPET CONCEPTS INC","4123216021","015000","","","","","N","","","","","","N","","UNKNOWN","","","","","","2","0UNKNOWN","99"
"2017095657","99","1","225 NORTH SHORE DRIVE","PO BOX 6774","PITTSBURGH","PA","15212","TRUMBULL CORPORATION","4128072000","025999","","","","","N","","","","","","N","","","","","","","","2","00088311","00"
"2017058806","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2017122238","03","7","526 CITY COUNTY BLDG","","PITTSBURGH","PA","15219","PITTSBURGH ENVIROMENTA SERVICES","4122558636","","","","","","N","","","","","","N","","","","","","","","1","","04"
"2017119192","03","2","4001 LEADENHALL RD.","","MT. LAUREL","NJ","08054","BLUELINE RENTAL, LLC","9082038008","058000","","","","","N","","","","","","N","","","","","","","","2","00703033","04"
"2017066166","03","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2017066983","05","1","2740 N MAYFAIR","","SPRINGFIELD","MO","65803","NEW PRIME INC","8008667009","080000","","","","","N","","","","","","N","","","","","","","","1","00003706","08"
"2017017169","03","4","2930 DUSS AVENUE","","AMBRIDGE","PA","15003","H G VENTURES INC","7242665266","073280","","","","","N","","","","","","N","","A-8913415","","","","","","2","02127975","04"
"2017127719","02","0","600 GRANT ST.","","PITTSBURGH","PA","15219","UPMC","4128600775","","","","","","N","","","","","","N","","A-00999999","","","","","","2","","00"
"2017024870","02","1","1500 TRUMBULL AVENUE","","GIRARD","OH","44420","AIM LEASING CO","4123200101","026000","","","","","N","","","","","","N","","","","","","","","2","00435939","00"
"2017025296","04","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4125565500","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2017028739","03","1","12225 STEPHENS ROAD","","WARREN","MI","48089","GLS LEASCO INC","5869397000","055000","","","","","N","","","","","","N","","","","","","","","2","00661173","08"
"2017099620","05","2","ONE EAST LIVINGSTON AVENUE","","COLUMBUS","OH","43215","MID OHIO VALLEYBULK TRANSPORT","7247309243","080000","","","","","N","","","","","","N","","A-00003985","","","","","","2","00130576","09"
"2017017580","05","1","118 RIVENBARK FARM LN","","MAGNOLIA","NC","28453","AMERICA EAGLE TRANSPORT INC","8135984097","080000","","","","","N","","","","","","N","","","","","","","","1","02548094","08"
"2017093877","02","99","717 SOUTH 5600 WEST","","SALT LAKE CITY","UT","84104","BARCO","7247471551","026000","","","","","N","","","","","","N","","","","","","","","1","02370277","09"
"2017093877","99","99","320 DELANO DR","","PITTSBURGH","PA","15236","PENNDOT","4128186701","038000","","","","","N","","","","","","N","","","","","","","","2","00999999","09"
"2017067592","05","1","615 JB HUNT DRIVE","","LOWELL","AR","72745","JB HUNT","4798200000","080000","","","","","N","","","","","","N","","","","","","","","1","00080806","06"
"2017108743","02","1","117 ROSECREST DR","","PITTSBURGH","PA","15229","DERBY LANDSCAPING INC.","4122929707","012000","","","","","N","","","","","","N","","","","","","","","1","02086541","03"
"2017108743","02","4","117 ROSECREST DR","","PITTSBURGH","PA","15229","DERBY LANDSCAPING INC.","4122929707","017500","","","","","N","","","","","","N","","","","","","","","2","02086541","03"
"2017064247","03","3","2458 RODCHESTER RD","","SEWICKLEY","PA","15143","DRAGON'S LANDSCAPE","4126358441","073280","","","","","N","","","","","","N","","","","","","","","1","02136628","04"
"2017049488","03","3","400 KECK ST.","PO BOX 430","SEWARD","PA","15954","M & C TRUCKING COMPANY","9999999999","800000","","","","","N","","","","","","N","","","","","","","","1","00163516","06"
"2017106843","02","1","904 LYNDA LANE","","NORTH VERSAILLES","PA","151371605","LOCAL ROOTS LANDSCAPING","4126134051","014500","","","","","N","","","","","","N","","","","","","","","1","02868389","03"
"2017087645","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4125665500","026001","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2017047857","03","0","1119 STRONG AVE","","ELKHART","IN","46514","RAYMOND E BUJACK","5749037200","080000","","","","","N","","","","","","N","","","","","","","","3","00600382","04"
"2017099757","02","3","2 PENN CTR W","STE 328","PITTSBURGH","PA","15276","STEAKHOUSE DIRECT LLC","9999999999","014000","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2017073393","03","1","5200 STICKNEY AVE","","TOLEDO","OH","43612","ECO INDUSTRIES LLC","6623166507","","","","","","N","","","","","","N","","","","","","","","2","00317494","06"
"2017073314","02","3","1011 FOGGY HOLLOW RD","","GIBSONIA","PA","15044","MMC LAND MANAGEMENT","7244443033","016500","","","","","N","","","","","","N","","","","","","","","1","02202512","00"
"2017021036","01","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124422000","018500","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2017069348","02","1","2588  ELM RD","","WARREN","OH","44483","AVI FOOD SYSTEM","0000000000","026000","","","","","N","","","","","","N","","","","","","","","1","00320805","03"
"2017069348","02","1","15303  S.R 322","","CLARION","PA","16214","M & B SERVICES","0000000000","027000","","","","","N","","","","","","","","","","","","","","2","","03"
"2017115714","05","1","7301 WILLOW SPRINGS RD","","COUNTRYSIDE","IL","60525","EMKO INC","9546097732","080000","","","","","N","","","","","","N","","","","","","","","2","02539469","08"
"2017053418","03","7","750 WEST 5TH AVE.","","MCKEESPORT","PA","15132","CASTURO IRON &METAL","4126721407","","","","","","N","","","","","","N","","","","","","","","2","00562386","04"
"2017004158","02","3","927 ROUTE 910","SUITE 200","CHESWICK","PA","15024","CPS CONSTRUCTION GROUP","4128242900","010000","","","","","N","","","","","","N","","","","","","","","1","00000001","99"
"2017108325","02","3","601 TALLMADGE RD","","KENT","OH","44240","CARTER LUMBER TRANSPORT","7242221150","025950","","","","","N","","","","","","N","","","","","","","","2","02546417","09"
"2017063165","03","3","109 DARK HOLLOW RD","","OAKMONT","PA","15139","TDF SERVICES INC","0000000000","080000","","","","","N","","","","","","N","","A-00945123","","","","","","2","00094512","06"
"2017006021","05","1","28 W. FERN CT UNIT#2","","PALATINE","IL","60067","LUCKY EXPRESS","2246225075","080000","","","","","N","","","","","","N","","","","","","","","2","02441676","09"
"2017012227","01","0","14212 LINCOLN WAY","","N HUNTINGTON","PA","15642","PRO PINE PIPELINE INC","4128079003","","","","","","N","","","","","","N","","A-00899619","","","","","","2","02168575","02"
"2017119332","03","7","234 LANDFILL RD","","SCOTTDALE","PA","15683","GREENRIDGE WASTE SERVICES LLC","7248879400","073280","","","","","N","","","","","","N","","","","","","","","3","00960505","04"
"2017103753","05","1","1 RICH HILL ROAD","","CHESWICK","PA","15024","ECM TRANSPORT LLC","7243398800","080000","","","","","N","","","","","","N","","","","","","","","2","00317494","08"
"2017033162","01","8","512 NORTH BRADDOCK AVENUE","","PITTSBURGH","PA","15208","SD TRANSIT INC","4122421998","","","","","","N","","","","","","N","","","","","","","","1","02284192","11"
"2017004874","02","1","2212 RIDGE ROAD","","PITTSBURGH","PA","15332","KWIATKOWSKI PLUMBING","4122215404","009200","","","","","N","","","","","","N","","","","","","","","1","02727093","03"
"2017042071","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2017061092","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4125665500","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2017061847","05","1","60 EAST MAIN STREET","","LEOLA","PA","17540","DTX INC","8005453278","060000","","","","","N","","","","","","N","","A-00108837","","","","","","2","00217295","03"
"2017096136","02","3","1 MELE PLACE","","BRADDOCK","PA","15104","MELE MELE AND SONS INC","9999999999","011400","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2017032507","05","99","1543 HAINING ROAD","","VICKSBURG","MS","39183","FLCO TRUCKING COMPANY","6016360932","080000","","","","","N","","","","","","N","","","","","","","","1","01147353","06"
"2017104565","02","8","200 KINNEY ST","","CARNEGIE","PA","151061510","STA OF PENNSYLVANIA INC.","4122498370","","","","","","N","","","","","","N","","","","","","","","1","","11"
"2017068269","02","1","1728 US 30","","CLINTON","PA","15026","DIAMOND CARGO EXPRESS","4124436829","","","","","","N","","","","","","N","","","","","","","","1","01325605","03"
"2017022838","02","1","350 POPLAR ST","","PITTSBURGH","PA","15223","DISTRIBUTION LOGISTICS MGT","4124551011","025999","","","","","N","","","","","","N","","","","","","","","2","00694719","09"
"2017024938","02","3","184 SANDY CREEK RD","","VERONA","PA","15147","NADINE CORPORATION","4127955100","025500","","","","","N","","","","","","N","","","","","","","","1","01239371","03"
"2017022237","03","3","110 BEENO RD","","DARRAGH","PA","15625","FLEET EQUIPMENT INC","7244463378","060000","","","","","N","","","","","","N","","","","","","","","2","00505581","08"
"2017056415","02","1","UNKNOWN","UNKOWN","UNKNOWN","PA","15236","UNKNOWN","9999999999","099999","","","","","N","","","","","","U","","A-99999999","","","","","","1","99999999","03"
"2017066800","02","1","1600 WEST CARSON STREET","","PITTSBURGH","PA","15219","IRON MOUNTAIN INFORMATION SERVIC","8008994766","025950","","","","","N","","","","","","N","","","","","","","","1","00338113","03"
"2017100591","03","1","1243 THOMPSON AVE","","MCKEES ROCKS","PA","15136","YRC FREIGHT","4123313203","080000","","","","","N","","","","","","N","","","","","","","","2","00016130","08"
"2017081110","03","4","121 BRICKYARD RD","","MARS","PA","16046","VOGEL DISPOSAL SERVICES","7246251511","073280","","","","","N","","","","","","N","","","","","","","","2","72050085","05"
"2017090093","02","1","465 NEWGARDEN AVENUE","","SALEM","OH","44460","RK CAMPF CORP","2345751006","080000","","","","","N","","","","","","N","","A-99999999","","","","","","2","00604435","06"
"2017084109","03","99","12225 STEPHENS ROAD","","WARREN","MI","48089","GLS LEASCO INC","4056728750","055000","","","","","N","","","","","","N","","","","","","","","3","00661173","08"
"2017071377","02","1","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICES","4126719209","","","","","","N","","","","","","N","","","","","","","","2","00021800","03"
"2017118047","02","1","173 THORNHILL RD","","WARRENDALE","PA","15086","PARAGON WHOLESALE FOODS","4124311087","","","","","","N","","","","","","N","","","","","","","","2","00435939","03"
"2017108508","02","1","3000 CORPORATE  GROVE D","","HUDSONVILLE","MI","49426","ALTL INC","2312456754","080000","","","","","N","","","","","","N","","","","","","","","1","00169025","08"
"2017111950","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENTY COU","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2017096980","05","3","5625 OLD PORTER RD","","PORTAGE","IN","46368","FREIGHT MANAGEMENT LOGISTICS","2197624700","080000","","","","","N","","","","","","N","","","","","","","","1","01867458","06"
"2017090379","02","1","453 DUSS AVE","","AMBRIDGE","PA","15003","J&W SPECIALIST INC","4124957426","025999","","","","","N","","","","","","U","","","","","","","","1","02353637","03"
"2017112498","06","2","PO BOX 909","","ROYERSFORD","PA","19468","VENEZIA","6104955200","080000","","","","","N","","","","","","N","","","","","","","","3","01079966","09"
"2017051739","02","3","2227 DENLIN ST.","","PITTSBURGH","PA","15216","DAVE MCCAULEY","4125122757","","","","","","N","","","","","","N","","","","","","","","3","24597625","03"
"2017046880","02","8","200 HAHN RD.","","PITTSBURGH","PA","15209","FIRST STUDENT INC.","2129947100","012300","","","","","N","","","","","","N","","","","","","","","2","00354406","10"
"2017057660","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORTY OF ALLEGHENY CO","4125665214","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2017105829","02","1","5000 ANDREWS DR","","PITTSBURGH","PA","15221","CLISTA ELECTRIC","4122432430","014500","","","","","N","","","","","","N","","","","","","","","2","99999999","03"
"2017038474","05","99","1249 HAMMONDVILLE","","POMPANO BEACH","FL","33069","CATSKILL EXPRESS","9547845151","080000","","","","","N","","","","","","N","","","","","","","","1","01025663","06"
"2017098812","02","7","4859 PA-51","","BELLE VERNON","PA","15012","BIG'S SANITATION","4125194501","073280","","","","","N","","","","","","N","","","","","","","","1","02099338","03"
"2017047737","01","1","5677 PENNSYLVANIA AVE","","APALACHIN","NY","13732","GLOBAL SERVICES","4126890583","","","","","","N","","","","","","N","","000","","","","","","5","00000000","09"
"2017125558","99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","","","","","","","1","","03"
"2017026418","03","4","51 FOX CHAPEL ROAD","","PITTSBURGH","PA","15238","PA DEPARTMENT OF TRANSPORTATION","4123220500","058400","","","","","N","","","","","","N","","","","","","","","1","","04"
"2017016836","02","8","345 6TH AVENUE","","PITTSBURGH","PA","15122","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2017018886","03","1","400 MAIN STREET","","BELLE VERNON","PA","15012","PITTSBURGH - MON-FAYETTE EXPRESS","7249292220","000000","","","","","N","","","","","","N","","A-00100948","","","","","","2","00008836","06"
"2017063975","05","1","1256 HIGHLAND AVE","","SUNBURY","PA","17801","SHAWN ARTHUR WERTMAN","5708986236","080000","","","","","N","","","","","","U","","A-8910204","","","","","","1","01866535","08"
"2017098857","03","5","409 SAXONBURG BLVD","","SAXONBURG","PA","16056","THROWER TRUCKING","7243529421","073280","","","","","N","","","","","","N","","A-00095865","","","","","","2","02185759","04"
"2017084760","04","0","87 FOX RUN RD.","","YORK","PA","17403","CURT RESSER","7176541547","","","","","","N","","","","","","N","","A-99999999","","","","","","1","","00"
"2017026238","02","0","714 EKASTOWN ROAD","","SARVER","PA","160551605","ABC TRANSIT","1111111111","","","","","","N","","","","","","N","","A-6416227","","","","","","1","","00"
"2017032577","03","8","200","HAHN RD","PITTSBURGH","PA","15209","FIRST STUDENT","4126589522","360000","","","","","N","","","","","","N","","","","","","","","2","","11"
"2017030513","02","1","530 MELWOOD","","PITTSBURGH","PA","15213","UNIVERSITY OF PITTSBURGH","8145320200","011500","","","","","N","","","","","","N","","A-9999999","","","","","","2","00000001","03"
"2017072288","02","1","121 TRI COUNTY DRIVE BLDG. #5","","FREEDOM","PA","150420000","GEORGE MOVING & STORAGE","7243713100","045000","","","","","N","","","","","","N","","","","","","","","2","00880213","03"
"2017051478","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CNTY","4124222000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2017092975","03","99","1212 TIMBER GLEN CT","","LILBURN","GA","30047-3226","FALCON EXPRESS LLC","4045105765","","","","","","N","","","","","","N","","","","","","","","2","02727127","08"
"2017131697","02","7","100 GLOBAL VIEW DR #100","","WARRENDALE","PA","15086","LONGVIEW / PENN WASTE SYSTEMS","4127711000","999999","","","","","N","","","","","","N","","","","","","","","5","01469297","09"
"2017024955","05","1","PO BOX 65","","CIRCLEVILLE","WV","26804","HINKLE TRUCKING INC","3048515082","080000","","","","","N","","","","","","N","","","","","","","","2","00085216","08"
"2017108095","03","1","3495 SANGAMON AVE","","SPRINFIELD","IL","62707","COCA-COLA REFRESHMENTS USA","2175448144","054000","","","","","N","","","","","","N","","","","","","","","5","03000937","04"
"2017116268","99","0","61 LINTEL DRIVE","","CANONSBURG","PA","15317","DBA STEEL CITY POURED WALLS","4129161621","014800","","","","","N","","","","","","N","","","","","","","","1","00999999","09"
"2017116268","04","99","1164 N WHEELER DRIVE","","PITTSBURGH","PA","15208","BRETT J KANE","4127155686","021000","","","","","N","","","","","","N","","","","","","","","2","00999999","98"
"2017129393","02","1","E PITTSBURGH MCKEESPORT BLVD","","NORTH VERSAILLES","PA","15137","SHRED-IT USA LLC","4127127930","026000","","","","","","","","","","","N","","","","","","","","2","01153892","03"
"2017095832","02","2","17TH ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT EQUIP","4122929318","055000","","","","","N","","","","","","N","","","","","","","","2","","03"
"2017017809","05","3","4428 EAST SD HIGHWAY 50","","VERMILLION","SD","57069","RON SCHOELLERMAN TRUCKING INC","6056702324","018136","","","","","N","","","","","","N","","","","","","","","2","00273791","06"
"2017031676","02","0","5001 US HWY 30 WEST","","FORT WAYNE","IN","46818","CRST","3309795324","026000","","","","","N","","","","","","N","","","","","","","","2","00098137","07"
"2017043141","05","3","838 PONDEROSA DRIVE","","IMPERIAL","PA","15126","PDL TRANSPORTATION LLC","7244221216","073280","","","","","N","","","","","","N","","","","","","","","2","","08"
"2017035980","01","8","200 HAHN ROAD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","4124318747","000000","","","","","N","","","","","","N","","","","","","","","1","00354406","10"
"2017085384","02","0","9099 17TH STREET","","HARRISBURG","PA","17120","PENNDOT","9999999999","","","","","","N","","","","","","N","","A-99999999","","","","","","5","99999999","09"
"2017116667","02","1","400 NW 56TH STREET","","LOINCOLN","NE","68528","CRETE CARRIER CORP/SHAFFER TRUCK","8009989007","080000","","","","","N","","","","","","N","","","","","","","","1","00073705","06"
"2017051870","03","4","300 BILMAR DRIVE SUITE","","PITTSBURGH","PA","15205","LANE CONSTRUCTION","4128753370","073280","","","","","N","","","","","","N","","","","","","","","2","00027913","00"
"2017024084","03","1","219 HWY  45 WEST","","HUMNOLDT","TN","38343","MAX TRANS LLC","8005397193","080000","","","","","N","","","","","","N","","","","","","","","1","","08"
"2017023213","99","99","UNKNOWN","","UNKNOWN","PA","55555","UNKNOWN","8005551212","","","","","","","","","","","","N","","","","","","","","2","","99"
"2017073385","02","3","8750 W. BRYN MAWR","SUITE#400","CHICAGO","IL","60630","ROADSAFE TRAFFIC SYSTEM INC","7737243321","012500","","","","","N","","","","","","N","","","","","","","","1","00717663","03"
"2017064313","03","3","168 SAINT IVES WAY","","ZELIENOPLE","PA","16063","ATLAS SIGN AND LIGHTING LLC","7249352171","043660","","","","","N","","","","","","N","","","","","","","","1","02177164","04"
"2017004798","05","1","HWY 271","","POTEAU","OK","74935","WALMART","8888546645","080000","","","","","N","","","","","","N","","","","","","","","2","00264184","08"
"2017039662","03","1","1200 ARCH STREET","","CARNEGIE","PA","15106","WALKER SUPPLY INC","8007925537","048000","","","","","N","","","","","","N","","","","","","","","2","02595901","04"
"2017133582","05","1","3272 CREEK RUN DRIVE","","COLUMBUS","OH","43231","ONE CALL CARRIER LLC","6144462656","080000","","","","","N","","","","","","N","","","","","","","","1","02588146","08"
"2017133582","05","1","11124 EAST MARSHALL","","TULSA","OK","74116","FL TRANSPORTATION INC","9723347000","080000","","","","","N","","","","","","N","","","","","","","","2","01421875","08"
"2017024809","05","3","UNKNOWN","","UNKNOWN","ZZ","99999","UNKOWN","9999999999","080000","","","","","N","","","","","","N","","","","","","","","1","99999999","08"
"2017095258","04","1","625 S. 5TH AVE.","","LEBANON","PA","17042","NEW PENN MOTOR EXPRESS LLC","8002855000","073280","","","","","N","","","","","","N","","","","","","","","2","00010670","06"
"2017084677","99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","99999999","06"
"2017107448","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","","999999","","","","","","2","00099999","99"
"2017102112","02","4","1190 MARGARET ST","","MCKEES ROCKS","PA","15136","SCHNEIDER TRUCKS INC","4127712288","058400","","","","","N","","","","","","N","","","","","","","","3","02084946","09"
"2017112509","05","1","765 E. 140TH ST.","","CLEVELAND","OH","44110","AMX","2162683005","070000","","","","","N","","","","","","N","","","","","","","","1","01598342","06"
"2017078632","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","BRIAN HARPER","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","99"
"2017018785","03","1","4000 CLINE AVENUE","","EAST CHICAGO","IN","46312","PENSKE TRUCK LEASING CO L P","9999999999","080000","","","","","N","","","","","","N","","","","","","","","3","00317494","08"
"2017069889","03","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4125565500","025000","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
