"CRN","ACCESS_CTRL","COUNTY","LANE_COUNT","OFFSET","RAMP","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2014108861","","2","03","","0","N","5","4.0","","","35.0","STROSCHEIN RD"
"2014108861","","2","03","","0","N","6","4.0","","","35.0","CENTER RD"
"2014108861","3.0","2","2","0.0","0","E","3","2.0","2048","","35.0","WILLIAM PENN HW"
"2014108861","3.0","2","2","0.0","0","W","4","2.0","2048","","35.0","WILLIAM PENN HW"
"2014103521","","2","01","","0","S","3","7.0","","","","CARRICK SHOPPING CENTER LT"
"2014115818","3.0","2","2","389.0","0","E","3","2.0","0050","","40.0","WASHINGTON PK"
"2014044454","3.0","2","2","2485.0","0","N","3","2.0","0065","","40.0","OHIO RIVER BL"
"2014057138","","2","02","","0","E","3","4.0","","","35.0","LINCOLN AV"
"2014062867","1.0","2","1","232.0","1","E","3","2.0","8004","","","OAKLAND INT/RAMP T RD"
"2014072346","","2","02","","0","N","4","4.0","","","25.0","LINDSAY RD"
"2014072346","3.0","2","02","1215.0","0","E","3","2.0","3052","","35.0","GREENTREE RD"
"2014020905","1.0","2","1","1347.0","1","E","3","2.0","8004","","25.0","OAKLAND INT/RAMP V RD"
"2014080739","3.0","2","2","1619.0","0","N","3","2.0","0121","","35.0","GREENTREE RD"
"2014075523","","2","02","","0","N","3","4.0","","","35.0","MIDDLE RD"
"2014001461","2.0","2","2","642.0","0","S","3","2.0","0065","","55.0","OHIO RIVER BL"
"2014113449","","2","02","","0","E","3","4.0","","","25.0","TERRACE ST"
"2014011840","","2","02","","0","W","3","4.0","","","25.0","OVERHILL DR"
"2014072303","","2","02","","0","E","5","4.0","","","25.0","CAMPUS DR"
"2014072303","3.0","2","2","1435.0","0","N","3","2.0","3109","","35.0","UNIVERSITY BL"
"2014072303","3.0","2","2","1430.0","0","S","4","2.0","3109","","35.0","UNIVERSITY BL"
"2014109595","3.0","2","04","1585.0","0","W","5","2.0","0400","","35.0","BAUM BL"
"2014109595","3.0","2","4","1580.0","0","E","3","2.0","0400","","35.0","BAUM BL"
"2014109595","","2","02","","0","S","4","4.0","","","25.0","MILLVALE AV"
"2014084602","3.0","2","2","2121.0","0","W","3","2.0","0400","","35.0","FRANKSTOWN RD"
"2014077106","3.0","2","2","510.0","0","N","3","2.0","0008","","35.0","WASHINGTON BL"
"2014077106","3.0","2","2","432.0","0","S","4","2.0","0008","","35.0","WASHINGTON BL"
"2014077106","","2","02","","0","E","5","4.0","","","25.0","HACP POLICE HD"
"2014077106","","2","02","","0","E","6","4.0","","","25.0","HIGHLAND DR (LEECH FA"
"2014077106","","2","02","","0","E","7","4.0","","","25.0","DRIVER EXAM STATION DR"
"2014122974","3.0","2","2","204.0","0","N","3","2.0","0130","","45.0","SANDY CREEK RD"
"2014067335","3.0","2","2","2770.0","0","S","3","2.0","2066","","40.0","OLD FRANKSTOWN RD"
"2014001618","","2","02","","0","S","3","4.0","","","25.0","WENZELL AV"
"2014001618","","2","02","","0","W","4","4.0","","","25.0","BROADWAY AV"
"2014036423","3.0","2","2","0.0","0","B","5","2.0","4052","","35.0","BAKERSTOWN/WARRENDALE RD"
"2014036423","3.0","2","2","1040.0","0","N","3","2.0","0019","","40.0","PERRY HW"
"2014036423","3.0","2","2","1077.0","0","S","4","2.0","0019","","40.0","PERRY HW"
"2014041193","1.0","2","2","721.0","0","S","3","1.0","0279","","55.0","PENN LINCOLN PY"
"2014114252","","2","02","","0","S","4","4.0","","","25.0","PIEDMONT AV"
"2014114252","3.0","2","2","830.0","0","E","3","2.0","3037","","35.0","SCOTT RD"
"2014075402","1.0","2","3","537.0","0","S","3","1.0","0079","","55.0","RAYMOND P SHAFER HW"
"2014117038","1.0","2","2","39.0","0","S","3","1.0","0279","","55.0","NORTH HILLS EX"
